t,e,c,v
1721433859240,m,mi,
1721433859606,ml,mi,
1721433860599,m,mi,
1721433861166,ml,mi,
1721433861802,p,l,MYZ
1721433861919,p,l,MYZ
1721433862624,m,d,Congruent angles
1721433862642,p,l,MWX
1721433863058,m,d,Congruent angles
1721433863102,p,l,MYZ
1721433863356,m,d,Congruent angles
1721433863382,p,l,MWX
1721433863694,m,d,Congruent angles
1721433863702,p,l,MYZ
1721433863888,m,d,Congruent angles
1721433863896,p,l,MWX
1721433866506,c,pr,s8
1721433869406,c,pr,s7
1721433870642,p,l,MWX
1721433870676,m,d,Congruent angles
1721433870696,p,l,MYZ
1721433871055,m,d,Congruent angles
1721433871072,p,l,MWX
1721433871590,c,pr,s8
1721433876810,p,l,YZ
1721433876858,m,d,Parallel
1721433878319,p,l,YZ
1721433907996,h,po,W
1721433908029,h,po,W
1721433916630,h,s,segment.AF
1721433916636,h,s,segment.AF
1721433916636,h,t,triangle.ABF
1721433916641,h,t,triangle.ABF
1721433916641,h,s,segment.AB
1721433917169,h,s,segment.AB
1721433917169,h,t,triangle.ABF
1721433917175,h,t,triangle.ABF
1721433917175,h,s,segment.AF
1721433917181,h,s,segment.AF
1721433918517,c,pr,s10
1721433920764,c,pr,s2
1721433922893,a,pr,s3
1721433923402,a,pr,s4
1721433923982,a,pr,s3
1721433924639,a,pr,s2
1721433927791,a,pr,s3
1721433928017,a,pr,s2
1721433928138,a,pr,s1
1721433928324,a,pr,s2
1721433928463,a,pr,s3
1721433929223,a,pr,s2
1721433929437,a,pr,s3
1721433929558,a,pr,s4
1721433929701,a,pr,s3
1721433929810,a,pr,s2
1721433929978,a,pr,s1
1721433931804,a,pr,s2
1721433933959,a,pr,s3
1721433934094,a,pr,s4
1721433940946,a,pr,s5
1721433941753,a,pr,s4
1721433942201,a,pr,s5
1721433942661,a,pr,s4
1721433943048,a,pr,s5
1721433945919,a,pr,s4
1721433946355,a,pr,s5
1721433947780,a,pr,s6
1721433959131,a,pr,s7
1721433964415,p,l,BC
1721433964431,m,d,Congruent lines
1721433964657,p,l,ABD
1721433964987,m,d,Congruent triangles
1721433965005,p,l,BCD
1721433966574,c,pr,s8
1721433968309,p,l,BC
1721433968913,m,d,Congruent lines
1721433968999,p,l,AB
1721433969293,p,l,AB
1721433969349,m,d,Congruent lines
1721433969703,p,l,BC
1721433976643,p,l,GCB
1721433976707,m,d,Congruent angles
1721433976847,p,l,GCB
1721433977011,h,s,segment.AF
1721433977505,h,s,segment.AF
1721433977513,h,s,segment.AF
1721433977571,h,s,segment.AF
1721433977572,h,s,segment.AD
1721433978005,h,s,segment.AD
1721433978363,h,s,segment.AF
1721433978739,h,s,segment.AF
1721433978740,h,t,triangle.ABF
1721433979463,h,t,triangle.ABF
1721433979464,h,s,segment.AF
1721433979484,h,s,segment.AF
1721433979599,p,l,AF
1721433979792,p,l,DC
1721433980301,p,l,GCB
1721433980738,m,d,Congruent angles
1721433980762,p,l,FAB
1721433984683,p,l,BCG
1721433984771,m,d,Congruent triangles
1721433984965,p,l,ABF
1721433985557,m,d,Congruent triangles
1721433985593,p,l,BCG
1721433986689,c,pr,s9
1721433990644,m,re,
1721433990678,ml,re,
1721433990710,h,s,segment.CD
1721433990726,h,s,segment.CD
1721433990726,h,t,triangle.BCD
1721433990750,h,t,triangle.BCD
1721433990750,h,s,segment.BD
1721433991091,h,s,segment.BD
1721433991092,h,s,segment.BC
1721433991144,h,s,segment.BC
1721433991144,h,t,triangle.BCG
1721433994881,h,t,triangle.BCG
1721433994881,h,s,segment.BC
1721433994914,h,s,segment.BC
1721433994914,h,t,triangle.BCD
1721433995126,h,t,triangle.BCD
1721433995127,h,s,segment.BC
1721433995180,h,s,segment.BC
1721433995180,h,t,triangle.BCG
1721433995205,h,t,triangle.BCG
1721433995205,h,s,segment.CG
1721433996911,h,s,segment.CG
1721433996912,h,s,segment.BC
1721433996986,h,s,segment.BC
1721433996987,h,t,triangle.BCD
1721433997321,h,t,triangle.BCD
1721433997322,h,s,segment.BC
1721433997946,h,s,segment.BC
1721433997946,h,t,triangle.BCD
1721433997998,h,t,triangle.BCD
1721433997999,h,po,D
1721433998004,h,po,D
1721433998005,h,s,segment.BD
1721433998017,h,s,segment.BD
1721433998017,h,t,triangle.ABD
1721433998047,h,t,triangle.ABD
1721433998047,h,s,segment.AB
1721433998059,h,s,segment.AB
1721433998059,h,s,segment.AF
1721433998077,h,s,segment.AF
1721433998314,h,s,segment.AF
1721433998332,h,s,segment.AF
1721433998333,h,s,segment.AD
1721433998675,h,s,segment.AD
1721433998675,h,s,segment.AF
1721433999964,h,s,segment.AF
1721433999964,h,s,segment.AD
1721434000948,h,s,segment.AD
1721434011868,m,re,
1721434011899,ml,re,
1721434012955,p,l,CGB
1721434012972,m,d,Congruent angles
1721434012981,p,l,AFB
1721434013229,p,l,AFB
1721434013349,m,d,Congruent angles
1721434013608,p,l,CGB
1721434013915,p,l,CGB
1721434014004,m,d,Congruent angles
1721434014405,p,l,CGB
1721434015526,m,d,Congruent angles
1721434015665,p,l,AFB
1721434016194,m,d,Congruent angles
1721434016229,p,l,CGB
1721434017274,c,pr,s10
1721434019879,p,l,AFB
1721434020420,m,d,Congruent angles
1721434020447,p,l,CGB
1721434021023,p,l,BDC
1721434021137,p,l,BCG
1721434021337,p,l,CGB
1721434021652,p,l,CGB
1721434021918,m,d,Congruent angles
1721434021956,p,l,AFB
1721434022756,m,d,Congruent angles
1721434022775,p,l,CGB
