t,e,c,v
1720728917105,h,t,triangle.PQR
1720728917106,h,s,segment.PR
1720728917122,h,s,segment.PR
1720728918589,h,s,segment.QR
1720728918606,h,s,segment.QR
1720728919488,h,s,segment.NR
1720728919505,h,s,segment.NR
1720728934540,c,pr,s3
1720728942854,h,s,segment.NR
1720728942889,h,s,segment.NR
1720728942889,h,t,triangle.MNR
1720728942955,h,t,triangle.MNR
1720728942988,h,t,triangle.MNR
1720728943005,h,t,triangle.MNR
1720728943007,h,s,segment.MR
1720728943022,h,s,segment.MR
1720728943222,h,s,segment.MR
1720728943355,h,s,segment.MR
1720728943356,h,t,triangle.MNR
1720728943455,h,t,triangle.MNR
1720728943456,h,s,segment.NR
1720728943886,h,s,segment.NR
1720728943922,h,s,segment.NR
1720728943939,h,s,segment.NR
1720728943940,h,s,segment.PR
1720728943972,h,s,segment.PR
1720728944740,c,pr,s2
1720728945140,c,pr,s3
1720728950705,h,s,segment.PQ
1720728950722,h,s,segment.PQ
1720728950722,h,t,triangle.PQR
1720728950739,h,t,triangle.PQR
1720728950739,h,s,segment.QR
1720728950756,h,s,segment.QR
1720728950855,h,s,segment.QR
1720728950871,h,s,segment.QR
1720728950873,h,t,triangle.PQR
1720728951188,h,t,triangle.PQR
1720728951189,h,s,segment.QR
1720728951689,h,s,segment.QR
1720728951690,h,s,segment.MR
1720728951705,h,s,segment.MR
1720728951706,h,s,segment.NR
1720728951822,h,s,segment.NR
1720728951822,h,t,triangle.MNR
1720728952688,h,t,triangle.MNR
1720728952689,h,s,segment.NR
1720728953840,h,s,segment.NR
1720728955705,h,s,segment.QR
1720728955722,h,s,segment.QR
1720728957872,h,t,triangle.PQR
1720728957889,h,t,triangle.PQR
1720728964740,c,pr,s2
1720728965940,c,pr,s3
1720728967338,h,s,segment.PQ
1720728967355,h,s,segment.PQ
1720728967356,h,t,triangle.PQR
1720728967388,h,t,triangle.PQR
1720728967389,h,s,segment.QR
1720728967406,h,s,segment.QR
1720728967555,h,po,R
1720728967571,h,po,R
1720728967588,h,s,segment.QR
1720728967622,h,s,segment.QR
1720728967623,h,s,segment.PR
1720728967688,h,s,segment.PR
1720728967921,h,s,segment.PR
1720728968171,h,s,segment.PR
1720728968172,h,s,segment.QR
1720728968522,h,s,segment.QR
1720728968523,h,s,segment.NR
1720728968738,h,s,segment.NR
1720728968739,h,t,triangle.MNR
1720728968922,h,t,triangle.MNR
1720728968923,h,s,segment.MR
1720728971105,h,s,segment.MR
1720728971121,h,s,segment.NR
1720728971138,h,s,segment.NR
1720728972107,c,pr,s2
1720728973722,h,s,segment.PQ
1720728973738,h,s,segment.PQ
1720728973739,h,t,triangle.PQR
1720728973755,h,t,triangle.PQR
1720728973821,h,s,segment.MR
1720728974022,h,s,segment.MR
1720728974022,h,s,segment.PR
1720728974322,h,s,segment.PR
1720728974322,h,s,segment.QR
1720728974338,h,s,segment.QR
1720728974389,h,s,segment.MR
1720728977639,h,s,segment.MR
1720728977921,h,s,segment.QR
1720728979188,h,s,segment.QR
1720728979272,h,s,segment.QR
1720728979288,h,s,segment.QR
1720728979289,h,s,segment.PR
1720728979304,h,s,segment.PR
1720728979305,h,s,segment.NR
1720728979321,h,s,segment.NR
1720728979639,h,s,segment.NR
1720728985188,h,s,segment.NR
1720728985238,h,s,segment.PR
1720728985838,h,s,segment.PR
1720728985839,h,s,segment.QR
1720728985855,h,s,segment.QR
1720728985856,h,po,R
1720728985872,h,po,R
1720728985889,h,s,segment.MR
1720728989155,h,s,segment.MR
1720728989155,h,s,segment.PR
1720728989188,h,s,segment.PR
1720728989189,h,t,triangle.PQR
1720728989338,h,t,triangle.PQR
1720728989339,h,s,segment.PR
1720728989421,h,s,segment.PR
1720728989422,h,s,segment.MR
1720728989472,h,s,segment.MR
1720728989473,h,t,triangle.MNR
1720728989488,h,t,triangle.MNR
1720728989489,h,s,segment.MN
1720728989505,h,s,segment.MN
1720728989922,h,s,segment.MN
1720728993305,h,s,segment.MN
1720728993306,h,s,segment.MR
1720728993555,h,s,segment.MR
1720728993589,h,po,R
1720728993606,h,po,R
1720728993606,h,s,segment.QR
1720728993654,h,s,segment.QR
1720728993655,h,t,triangle.PQR
1720728993855,h,t,triangle.PQR
1720728993856,h,s,segment.PR
1720728994672,h,s,segment.PR
1720728994688,h,s,segment.PR
1720728995355,h,s,segment.PR
1720728995356,h,s,segment.MR
1720728995821,h,s,segment.MR
1720728995838,h,s,segment.MR
1720728995855,h,s,segment.MR
1720728995856,h,s,segment.MN
1720728996921,h,s,segment.MN
1720728996923,h,s,segment.MR
1720728996988,h,s,segment.MR
1720728996989,h,s,segment.QR
1720728997006,h,s,segment.QR
1720728997006,h,t,triangle.PQR
1720728997072,h,t,triangle.PQR
1720728997073,h,s,segment.PQ
1720728997471,h,s,segment.PQ
1720728997472,h,t,triangle.PQR
1720728997488,h,t,triangle.PQR
1720728997489,h,s,segment.QR
1720728997821,h,s,segment.QR
1720728997823,h,t,triangle.PQR
1720728997838,h,t,triangle.PQR
1720728997839,h,s,segment.PR
1720728997922,h,s,segment.PR
1720728997989,h,s,segment.NR
1720728998421,h,s,segment.NR
1720728998772,h,s,segment.PQ
1720728998788,h,s,segment.PQ
1720728998789,h,t,triangle.PQR
1720728998838,h,t,triangle.PQR
1720728998839,h,s,segment.QR
1720728999006,h,s,segment.QR
1720728999072,h,s,segment.QR
1720728999104,h,s,segment.QR
1720728999106,h,t,triangle.PQR
1720728999121,h,t,triangle.PQR
1720728999122,h,s,segment.PQ
1720728999138,h,s,segment.PQ
1720729003005,h,t,triangle.PQR
1720729003021,h,t,triangle.PQR
1720729003022,h,s,segment.QR
1720729003038,h,s,segment.QR
1720729181554,h,s,segment.LP
1720729181571,h,s,segment.LP
1720729184754,p,l,LNU
1720729185337,p,l,PS
1720729185738,m,d,Perpendicular
1720729185771,p,l,UQL
1720729186288,h,s,segment.LN
1720729186321,h,s,segment.LN
1720729186321,h,s,segment.NU
1720729186338,h,s,segment.NU
1720729186339,h,t,triangle.LPS
1720729186354,h,t,triangle.LPS
1720729186355,h,s,segment.PS
1720729186371,h,s,segment.PS
1720729186371,h,t,triangle.PSU
1720729186387,h,t,triangle.PSU
1720729186404,h,t,triangle.PSU
1720729186421,h,t,triangle.PSU
1720729186422,h,s,segment.LQ
1720729186472,h,s,segment.LQ
1720729186473,h,s,segment.QU
1720729186537,h,s,segment.QU
1720729186537,h,t,triangle.LQU
1720729186554,h,t,triangle.LQU
1720729186556,h,s,segment.NU
1720729186571,h,s,segment.NU
1720729191205,p,l,UQL
1720729191422,m,d,Congruent triangles
1720729191737,p,l,LU
1720729191770,m,d,Perpendicular
1720729193187,p,l,LNU
1720729193521,m,d,Perpendicular
1720729194370,p,l,LNU
1720729194437,m,d,Congruent triangles
1720729194954,p,l,LNU
1720729195004,m,d,Perpendicular
1720729195037,p,l,PS
1720729195255,m,d,Perpendicular
1720729195321,p,l,LU
1720729195587,m,d,Perpendicular
1720729196838,p,l,PS
1720729197204,m,d,Perpendicular
1720729197621,p,l,PS
1720729200738,m,d,Perpendicular
1720729201937,p,l,LU
1720729202337,m,d,Perpendicular
1720729202887,p,l,PS
1720729203054,p,l,PS
1720729203105,m,d,Perpendicular
1720729203170,p,l,LU
1720729204721,p,l,LN
1720729204738,m,d,Congruent lines
1720729204754,p,l,LPS
1720729204887,h,s,segment.LN
1720729204904,h,s,segment.LN
1720729205088,h,s,segment.LQ
1720729205154,h,s,segment.LQ
1720729205154,h,t,triangle.LQU
1720729205187,h,t,triangle.LQU
1720729205188,h,s,segment.LU
1720729205637,h,s,segment.LU
1720729205639,h,s,segment.PS
1720729205970,h,s,segment.PS
1720729205971,h,s,segment.LU
1720729206370,h,s,segment.LU
1720729206371,h,po,L
1720729206388,h,po,L
1720729207437,p,l,LN
1720729209005,m,d,Congruent lines
1720729209404,p,l,QU
1720729219154,p,l,LPS
1720729219504,p,l,LPS
1720729222188,m,d,Congruent angles
1720729223021,p,l,UPS
1720729234304,m,d,Congruent angles
1720729234621,p,l,LNU
1720729236171,m,d,Congruent triangles
1720729236287,p,l,UQL
1720729241320,p,l,LNU
1720729241354,p,l,LU
1720729244357,c,pr-r,s1
1720729245686,p,l,LU
1720729246941,c,pr-r,s2
1720729249121,h,s,segment.LU
1720729249154,h,s,segment.LU
1720729249155,h,s,segment.LQ
1720729249386,h,s,segment.LQ
1720729249388,h,po,L
1720729249404,h,po,L
1720729250024,c,pr-r,s3
1720729252739,c,pr-r,s4
1720729254604,h,t,triangle.LPS
1720729254620,h,t,triangle.LPS
1720729254621,h,t,triangle.PSU
1720729254637,h,t,triangle.PSU
1720729254638,h,po,Q
1720729254653,h,po,Q
1720729254837,h,s,segment.QU
1720729254854,h,s,segment.QU
1720729254870,h,t,triangle.LQU
1720729254887,h,t,triangle.LQU
1720729254888,h,s,segment.LU
1720729254920,h,s,segment.LU
1720729254938,h,po,S
1720729254954,h,po,S
1720729255121,h,s,segment.LU
1720729255237,h,s,segment.LU
1720729255504,h,s,segment.LU
1720729255536,h,s,segment.LU
1720729258604,p,l,PSL
1720729262169,h,po,S
1720729262204,h,po,S
1720729262353,h,s,segment.LU
1720729262654,h,s,segment.LU
1720729263689,c,pr-r,s5
1720729270470,h,s,segment.LN
1720729270503,h,s,segment.LN
1720729270504,h,t,triangle.LNU
1720729270520,h,t,triangle.LNU
1720729270521,h,s,segment.NU
1720729270921,h,s,segment.NU
1720729270921,h,s,segment.LQ
1720729271004,h,s,segment.LQ
1720729271053,h,s,segment.PS
1720729271370,h,s,segment.PS
1720729271370,h,t,triangle.LQU
1720729271404,h,t,triangle.LQU
1720729271404,h,s,segment.LQ
1720729271470,h,s,segment.LQ
1720729271471,h,t,triangle.LNU
1720729271487,h,t,triangle.LNU
1720729271554,h,s,segment.LN
1720729272136,h,s,segment.LN
1720729272153,h,t,triangle.LNU
1720729272170,h,t,triangle.LNU
1720729272171,h,s,segment.LQ
1720729272287,h,s,segment.LQ
1720729272288,h,s,segment.PS
1720729272404,h,s,segment.PS
1720729272405,h,t,triangle.PSU
1720729272837,h,t,triangle.PSU
1720729272837,h,s,segment.PS
1720729273053,h,s,segment.PS
1720729273054,h,s,segment.PU
1720729273437,h,s,segment.PU
1720729273437,h,s,segment.PS
1720729273553,h,s,segment.PS
1720729273554,h,s,segment.NU
1720729273570,h,s,segment.NU
1720729273571,h,s,segment.LQ
1720729273604,h,s,segment.LQ
1720729273620,h,s,segment.PS
1720729273637,h,s,segment.PS
1720729273654,h,s,segment.LU
1720729273720,h,s,segment.LU
1720729273987,h,s,segment.LU
1720729274021,h,s,segment.LU
1720729274021,h,t,triangle.LQU
1720729274037,h,t,triangle.LQU
1720729274053,h,s,segment.LQ
1720729274070,h,s,segment.LQ
1720729274071,h,t,triangle.LPS
1720729274086,h,t,triangle.LPS
1720729274087,h,s,segment.PS
1720729275753,h,s,segment.PS
1720729275754,h,s,segment.NU
1720729275771,h,s,segment.NU
1720729275771,h,s,segment.LN
1720729275787,h,s,segment.LN
1720729276939,c,pr-r,s6
1720729284491,c,pr-r,s7
1720729292870,h,po,L
1720729292887,h,po,L
1720729292887,h,s,segment.LU
1720729293220,h,s,segment.LU
1720729293220,h,t,triangle.LQU
1720729293236,h,t,triangle.LQU
1720729293237,h,s,segment.PS
1720729293270,h,s,segment.PS
1720729293470,h,s,segment.PS
1720729293487,h,s,segment.PS
1720729293504,h,s,segment.LQ
1720729293603,h,s,segment.LQ
1720729293604,h,t,triangle.LNU
1720729293820,h,t,triangle.LNU
1720729293821,h,s,segment.LN
1720729294054,h,s,segment.LN
1720729294070,h,t,triangle.LNU
1720729294087,h,t,triangle.LNU
1720729294104,h,t,triangle.LNU
1720729294120,h,t,triangle.LNU
1720729294121,h,s,segment.LQ
1720729294270,h,s,segment.LQ
1720729294370,h,s,segment.LQ
1720729294470,h,s,segment.LQ
1720729294503,h,s,segment.NU
1720729294770,h,s,segment.NU
1720729294771,h,s,segment.LU
1720729294837,h,s,segment.LU
1720729294837,h,s,segment.NU
1720729295020,h,s,segment.NU
1720729295021,h,s,segment.QU
1720729295053,h,s,segment.QU
1720729295087,h,s,segment.QU
1720729295138,h,s,segment.QU
1720729295153,h,s,segment.NU
1720729295187,h,s,segment.NU
1720729296303,p,l,LPS
1720729296353,p,l,QU
1720729296404,m,d,Congruent lines
1720729296819,p,l,QU
1720729297187,p,l,LPS
1720729297387,p,l,LPS
1720729297937,p,l,UQL
1720729298353,p,l,LNU
1720729313337,p,l,PSU
1720729315340,c,pr-r,s8
1720729327970,h,s,segment.LU
1720729327986,h,s,segment.LU
1720729327987,h,s,segment.NU
1720729328020,h,s,segment.NU
1720729328037,h,s,segment.QU
1720729328154,h,s,segment.QU
1720729328220,h,s,segment.QU
1720729328253,h,s,segment.QU
1720729328254,h,s,segment.PU
1720729328387,h,s,segment.PU
1720729328388,h,s,segment.LQ
1720729328437,h,s,segment.LQ
1720729328438,h,s,segment.QU
1720729328470,h,s,segment.QU
1720729328487,h,t,triangle.LQU
1720729328637,h,t,triangle.LQU
1720729328654,h,t,triangle.LQU
1720729328670,h,t,triangle.LQU
1720729328671,h,s,segment.NU
1720729328703,h,s,segment.NU
1720729328704,h,s,segment.LU
1720729328720,h,s,segment.LU
1720729330106,c,pr-r,s9
1720729333338,c,pr,s8
1720729337536,h,s,segment.QU
1720729337687,h,s,segment.QU
1720729337737,h,s,segment.LQ
1720729338270,h,s,segment.LQ
1720729338271,h,s,segment.NU
1720729338487,h,s,segment.NU
1720729338521,h,s,segment.NU
1720729338603,h,s,segment.NU
1720729338636,h,s,segment.NU
1720729338670,h,s,segment.NU
1720729338671,h,t,triangle.LNU
1720729338903,h,t,triangle.LNU
1720729338904,h,s,segment.NU
1720729338936,h,s,segment.NU
1720729338953,h,s,segment.NU
1720729338986,h,s,segment.NU
1720729338987,h,t,triangle.LPS
1720729339003,h,t,triangle.LPS
1720729339004,h,s,segment.PS
1720729339037,h,s,segment.PS
1720729339044,h,po,R
1720729339070,h,po,R
1720729339071,h,s,segment.LQ
1720729339153,h,s,segment.LQ
1720729339169,h,s,segment.LQ
1720729339220,h,s,segment.LQ
1720729339237,h,s,segment.LQ
1720729339736,h,s,segment.LQ
1720729339737,h,t,triangle.PSU
1720729339753,h,t,triangle.PSU
1720729339753,h,po,R
1720729339769,h,po,R
1720729339770,h,s,segment.PS
1720729339803,h,s,segment.PS
1720729339804,h,t,triangle.LPS
1720729339954,h,t,triangle.LPS
1720729339955,h,s,segment.LP
1720729339971,h,s,segment.LP
1720729339972,h,s,segment.NU
1720729340020,h,s,segment.NU
1720729340021,h,s,segment.LP
1720729340053,h,s,segment.LP
1720729340054,h,s,segment.LN
1720729340270,h,s,segment.LN
1720729340287,h,t,triangle.LNU
1720729340320,h,t,triangle.LNU
1720729340352,h,t,triangle.LNU
1720729340653,h,t,triangle.LNU
1720729340654,h,s,segment.LQ
1720729340836,h,s,segment.LQ
1720729340837,h,s,segment.NU
1720729341020,h,s,segment.NU
1720729341021,h,t,triangle.LQU
1720729341069,h,t,triangle.LQU
1720729341071,h,s,segment.LQ
1720729341120,h,s,segment.LQ
1720729341137,h,s,segment.LQ
1720729341170,h,s,segment.LQ
1720729341203,h,s,segment.LQ
1720729341269,h,s,segment.LQ
1720729341286,h,s,segment.LQ
1720729341337,h,s,segment.LQ
1720729341337,h,s,segment.NU
1720729341353,h,s,segment.NU
1720729341354,h,t,triangle.LNU
1720729341553,h,t,triangle.LNU
1720729341554,h,s,segment.NU
1720729341570,h,s,segment.NU
1720729341571,h,s,segment.LQ
1720729341620,h,s,segment.LQ
1720729341620,h,t,triangle.LQU
1720729342253,h,t,triangle.LQU
1720729342269,h,t,triangle.LQU
1720729342353,h,t,triangle.LQU
1720729342403,h,t,triangle.LQU
1720729342437,h,t,triangle.LQU
1720729342438,h,s,segment.QU
1720729342669,h,s,segment.QU
1720729342671,h,s,segment.LQ
1720729342686,h,s,segment.LQ
1720729342753,h,s,segment.LQ
1720729342886,h,s,segment.LQ
1720729342903,h,s,segment.LQ
1720729342937,h,s,segment.LQ
1720729342937,h,t,triangle.LQU
1720729343286,h,t,triangle.LQU
1720729343337,h,t,triangle.LQU
1720729343503,h,t,triangle.LQU
1720729343504,h,s,segment.QU
1720729343536,h,s,segment.QU
1720729343537,h,s,segment.LQ
1720729343570,h,s,segment.LQ
1720729343653,h,s,segment.LQ
1720729344153,h,s,segment.LQ
1720729344170,h,t,triangle.LQU
1720729344203,h,t,triangle.LQU
1720729344235,h,t,triangle.LQU
1720729344819,h,t,triangle.LQU
1720729344837,h,t,triangle.LQU
1720729345537,h,t,triangle.LQU
1720729345537,h,s,segment.LQ
1720729345619,h,s,segment.LQ
1720729345620,h,t,triangle.LNU
1720729346920,h,t,triangle.LNU
1720729346921,h,s,segment.LN
1720729346936,h,s,segment.LN
1720729347422,c,pr,s7
1720729347886,h,s,segment.LU
1720729347903,h,s,segment.LU
1720729350686,h,s,segment.QU
1720729350720,h,s,segment.QU
1720729350737,h,s,segment.QU
1720729350954,h,s,segment.QU
1720729351004,h,s,segment.NU
1720729351019,h,s,segment.NU
1720729351020,h,s,segment.LU
1720729351054,h,s,segment.LU
1720729363703,p,l,LNU
1720729392903,p,l,LU
1720729394291,c,pr,s8
1720729402587,c,pr,s7
1720729403587,c,pr,s8
1720729411005,c,pr,s7
1720729412452,h,po,U
1720729412469,h,po,U
1720729412836,h,s,segment.PU
1720729413203,h,s,segment.PU
1720729413204,h,s,segment.PS
1720729413219,h,s,segment.PS
1720729413220,h,s,segment.LP
1720729414002,h,s,segment.LP
1720729414003,h,t,triangle.LPS
1720729414036,h,t,triangle.LPS
1720729414037,h,s,segment.PS
1720729414103,h,s,segment.PS
1720729414104,h,t,triangle.PSU
1720729414286,h,t,triangle.PSU
1720729414287,h,s,segment.PU
1720729416102,h,s,segment.PU
1720729416103,h,s,segment.PS
1720729416119,h,s,segment.PS
1720729416121,h,s,segment.LP
1720729416286,h,s,segment.LP
1720729416287,h,s,segment.LN
1720729416385,h,s,segment.LN
1720729416387,h,s,segment.LQ
1720729416419,h,s,segment.LQ
1720729416436,h,s,segment.LQ
1720729416453,h,s,segment.LQ
1720729416803,h,s,segment.LU
1720729417419,h,s,segment.LU
1720729417420,h,s,segment.NU
1720729417435,h,s,segment.NU
1720729417436,h,po,U
1720729417452,h,po,U
1720729418919,h,po,U
1720729418936,h,po,U
1720729418936,h,s,segment.NU
1720729418953,h,s,segment.NU
1720729418954,h,t,triangle.LQU
1720729418986,h,t,triangle.LQU
1720729418987,h,s,segment.LQ
1720729419019,h,s,segment.LQ
1720729419021,h,s,segment.LN
1720729419069,h,s,segment.LN
1720729419336,h,s,segment.LN
1720729419569,h,s,segment.LN
1720729419570,h,t,triangle.LNU
1720729419602,h,t,triangle.LNU
1720729419603,h,s,segment.NU
1720729419619,h,s,segment.NU
1720729419620,h,s,segment.LQ
1720729419653,h,s,segment.LQ
1720729419654,h,t,triangle.LQU
1720729419702,h,t,triangle.LQU
1720729419703,h,s,segment.QU
1720729419769,h,s,segment.QU
1720729420069,h,s,segment.QU
1720729421286,h,s,segment.QU
1720729421319,h,t,triangle.LQU
1720729421369,h,t,triangle.LQU
1720729421370,h,s,segment.NU
1720729421486,h,s,segment.NU
1720729421487,h,s,segment.LQ
1720729421769,h,s,segment.LQ
1720729421770,h,s,segment.PS
1720729421787,h,s,segment.PS
1720729421802,h,s,segment.PS
1720729421869,h,s,segment.PS
1720729421902,h,s,segment.PS
1720729421936,h,s,segment.PS
1720729421937,h,s,segment.LU
1720729422070,h,s,segment.LU
1720729422070,h,s,segment.PS
1720729422085,h,s,segment.PS
1720729422103,h,s,segment.PS
1720729422170,h,s,segment.PS
1720729422186,h,s,segment.NU
1720729422202,h,s,segment.NU
1720729422203,h,s,segment.LQ
1720729422219,h,s,segment.LQ
1720729422220,h,s,segment.PS
1720729422318,h,s,segment.PS
1720729422337,h,t,triangle.LPS
1720729422786,h,t,triangle.LPS
1720729422787,h,s,segment.LP
1720729422802,h,s,segment.LP
1720729423569,p,l,UQL
1720729423619,m,d,Congruent triangles
1720729423752,p,l,LNU
1720729426086,m,d,Congruent triangles
1720729426819,h,po,L
1720729426836,h,po,L
1720729427503,h,s,segment.LQ
1720729427519,h,s,segment.LQ
1720729427520,h,t,triangle.LPS
1720729427535,h,t,triangle.LPS
1720729427537,h,s,segment.LP
1720729427552,h,s,segment.LP
1720729427836,h,s,segment.LP
1720729427853,h,s,segment.LP
1720729427854,h,t,triangle.LPS
1720729427886,h,t,triangle.LPS
1720729427886,h,s,segment.LQ
1720729427903,h,s,segment.LQ
1720729427904,h,s,segment.PS
1720729427919,h,s,segment.PS
1720729427921,h,s,segment.LU
1720729427952,h,s,segment.LU
1720729427969,h,po,S
1720729427986,h,po,S
1720729428452,h,s,segment.LU
1720729428469,h,s,segment.LU
1720729428470,h,s,segment.LQ
1720729428486,h,s,segment.LQ
1720729428486,h,s,segment.PS
1720729428519,h,s,segment.PS
1720729428520,h,s,segment.PU
1720729428536,h,s,segment.PU
1720729429336,h,s,segment.PS
1720729429369,h,s,segment.PS
1720729429370,h,s,segment.NU
1720729429386,h,s,segment.NU
1720729429387,h,s,segment.LU
1720729429403,h,s,segment.LU
1720729431152,h,s,segment.LU
1720729431203,h,s,segment.LU
1720729431203,h,t,triangle.LQU
1720729431236,h,t,triangle.LQU
1720729431319,h,s,segment.PS
1720729431369,h,s,segment.PS
1720729431370,h,s,segment.LQ
1720729431836,h,s,segment.LQ
1720729431837,h,s,segment.NU
1720729431853,h,s,segment.NU
1720729431886,h,s,segment.PS
1720729431920,h,s,segment.PS
1720729431921,h,s,segment.LU
1720729431937,h,s,segment.LU
1720729431952,h,s,segment.LU
1720729431986,h,s,segment.LU
1720729437438,c,pr,s8
1720729449854,c,pr,s7
1720729450524,c,pr,s8
1720729475219,h,s,segment.LU
1720729475235,h,s,segment.LU
1720729475237,h,t,triangle.LQU
1720729475252,h,t,triangle.LQU
1720729475253,h,s,segment.NU
1720729475269,h,s,segment.NU
1720729475270,h,t,triangle.LQU
1720729475318,h,t,triangle.LQU
1720729475336,h,s,segment.QU
1720729475352,h,s,segment.QU
1720729475353,h,s,segment.LQ
1720729476303,h,s,segment.LQ
1720729476319,h,s,segment.LN
1720729476335,h,s,segment.LN
1720729476352,h,s,segment.LN
1720729476419,h,s,segment.LN
1720729476420,h,s,segment.LP
1720729476485,h,s,segment.LP
1720729476487,h,s,segment.NU
1720729476536,h,s,segment.NU
1720729476537,h,t,triangle.LPS
1720729476635,h,t,triangle.LPS
1720729476636,h,s,segment.PS
1720729476653,h,s,segment.PS
1720729476654,h,s,segment.LQ
1720729476686,h,s,segment.LQ
1720729476687,h,t,triangle.LQU
1720729476736,h,t,triangle.LQU
1720729476769,h,s,segment.QU
1720729477252,h,s,segment.QU
1720729477253,h,s,segment.NU
1720729477268,h,s,segment.NU
1720729477270,h,s,segment.LU
1720729477286,h,s,segment.LU
1720729493368,h,po,L
1720729493384,h,po,L
1720729494936,h,s,segment.LU
1720729495485,h,s,segment.LU
1720729495486,h,s,segment.PS
1720729497802,h,s,segment.PS
1720729497803,h,s,segment.LU
1720729508702,h,s,segment.LU
1720729508703,h,s,segment.PS
1720729508719,h,s,segment.PS
1720729508720,h,t,triangle.LQU
1720729508751,h,t,triangle.LQU
1720729508786,h,s,segment.LQ
1720729508836,h,s,segment.LQ
1720729508836,h,t,triangle.LNU
1720729508901,h,t,triangle.LNU
1720729508903,h,s,segment.NU
1720729508968,h,s,segment.NU
1720729508969,h,s,segment.LN
1720729509219,h,s,segment.LN
1720729509236,h,t,triangle.LNU
1720729509268,h,t,triangle.LNU
1720729509269,h,s,segment.LQ
1720729509318,h,s,segment.LQ
1720729509319,h,t,triangle.LQU
1720729509336,h,t,triangle.LQU
1720729509337,h,s,segment.LU
1720729509402,h,s,segment.LU
1720729509835,h,s,segment.LU
1720729510219,h,s,segment.LU
1720729510219,h,s,segment.LQ
1720729510234,h,s,segment.LQ
1720729510235,h,s,segment.LN
1720729510485,h,s,segment.LN
1720729510487,h,s,segment.LQ
1720729510501,h,s,segment.LQ
1720729510503,h,s,segment.LU
1720729510518,h,s,segment.LU
1720729896366,m,d,Congruent lines
1720729896917,p,l,BD
1720729909866,p,l,BD
1720729911950,m,d,Perpendicular
1720729912033,p,l,AC
1720729912350,m,d,Perpendicular
1720729912417,p,l,BD
1720729912700,m,d,Perpendicular
1720729914500,p,l,BD
1720729915683,m,d,Perpendicular
1720729916133,p,l,AC
1720729917516,p,l,AD
1720729919233,m,d,Congruent lines
1720729919633,p,l,DC
1720729922183,p,l,DC
1720729922566,p,l,FAB
1720729925835,m,d,Congruent angles
1720729926084,p,l,GCB
1720729928266,p,l,AF
1720729929351,m,d,Congruent lines
1720729929500,p,l,CG
1720729931184,m,d,Congruent lines
1720729931283,p,l,CGB
1720729931782,p,l,AFB
1720729932767,m,d,Congruent angles
1720729932983,p,l,CGB
1720729935400,m,d,Congruent angles
1720729935600,p,l,AFB
1720729936916,m,d,Congruent angles
1720729937066,p,l,CGB
1720729940700,p,l,CGB
1720729940883,m,d,Congruent lines
1720729940917,p,l,DC
1720729940966,p,l,FAB
1720729941566,m,d,Congruent angles
1720729942167,p,l,FAB
1720729945185,c,pr-r,s1
1720729953808,a,pr,s2
1720729964466,m,d,Congruent angles
1720729964683,p,l,AD
1720729964716,p,l,CGB
1720729965918,c,pr,s1
1720729966902,c,pr,s2
1720729968402,c,pr-r,s3
1720729970303,c,pr-r,s4
1720729972069,c,pr-r,s5
1720729973883,h,s,segment.AF
1720729973900,h,s,segment.AF
1720729973900,h,t,triangle.ABF
1720729973933,h,t,triangle.ABF
1720729973934,h,s,segment.AB
1720729974150,h,s,segment.AB
1720729974151,h,t,triangle.ABD
1720729974183,h,t,triangle.ABD
1720729974216,h,s,segment.BD
1720729974299,h,s,segment.BD
1720729974300,h,t,triangle.BCD
1720729974582,h,t,triangle.BCD
1720729974583,h,s,segment.BD
1720729975833,h,s,segment.BD
1720729975834,h,t,triangle.ABD
1720729975866,h,t,triangle.ABD
1720729975867,h,s,segment.AD
1720729975883,h,s,segment.AD
1720729977202,c,pr-r,s6
1720729981549,h,s,segment.AD
1720729981650,h,s,segment.AD
1720729981651,h,s,segment.BD
1720729981666,h,s,segment.BD
1720729981699,h,t,triangle.BCD
1720729981949,h,t,triangle.BCD
1720729981951,h,s,segment.BD
1720729981983,h,s,segment.BD
1720729981984,h,t,triangle.ABD
1720729982132,h,t,triangle.ABD
1720729982134,h,s,segment.AD
1720729982215,h,s,segment.AD
1720729982216,h,s,segment.CD
1720729982283,h,s,segment.CD
1720729982284,h,t,triangle.BCD
1720729982417,h,t,triangle.BCD
1720729982417,h,s,segment.BD
1720729982482,h,s,segment.BD
1720729982483,h,t,triangle.ABD
1720729982549,h,t,triangle.ABD
1720729982550,h,s,segment.BD
1720729982567,h,s,segment.BD
1720729982583,h,s,segment.CD
1720729983051,h,s,segment.CD
1720729983066,h,s,segment.CD
1720729983683,h,s,segment.CD
1720729983699,h,s,segment.BD
1720729983800,h,s,segment.BD
1720729983801,h,t,triangle.ABD
1720729983849,h,t,triangle.ABD
1720729983850,h,s,segment.AD
1720729983899,h,s,segment.AD
1720729983933,h,po,D
1720729983983,h,po,D
1720729983985,h,s,segment.CD
1720729984032,h,s,segment.CD
1720729984049,h,s,segment.BD
1720729984133,h,s,segment.BD
1720729984134,h,t,triangle.ABD
1720729984167,h,t,triangle.ABD
1720729984168,h,s,segment.AD
1720729984283,h,s,segment.AD
1720729984284,h,s,segment.CD
1720729984616,h,s,segment.CD
1720729984616,h,s,segment.BD
1720729984849,h,s,segment.BD
1720729984851,h,s,segment.AD
1720729984866,h,s,segment.AD
